time	 Pao	 Fip	 Fop	 stateP	 Flung	 Palv	 Pel	 Pmus	 Vabs	 Vti	 Vte	 Vt	 Vtmax	 PCO2	 SCO2	 VCO2
10.716000000000294	 15	 undefined	 undefined	 undefined	 0.1161877202504499	 14.421385153152757	 14.421385153152757	 0	 3.221069257657638	 0.4710692045761504	 0	 0.4710692045761504	 0.4710692045761504	 0	 0	 0
10.719000000000294	 15	 undefined	 undefined	 undefined	 0.1147990371820029	 14.428300794833628	 14.428300794833628	 0	 3.2214150397416814	 0.4714149866601938	 0	 0.4714149866601938	 0.4714149866601938	 0	 0	 0
10.722000000000294	 15	 undefined	 undefined	 undefined	 0.11342695174246309	 14.435133780322538	 14.435133780322538	 0	 3.221756689016127	 0.47175663593463874	 0	 0.47175663593463874	 0.47175663593463874	 0	 0	 0
10.725000000000295	 15	 undefined	 undefined	 undefined	 0.11207126555591174	 14.441885097531559	 14.441885097531559	 0	 3.222094254876578	 0.4720942017950899	 0	 0.4720942017950899	 0.4720942017950899	 0	 0	 0
10.728000000000295	 15	 undefined	 undefined	 undefined	 0.11073178261742633	 14.448555722565217	 14.448555722565217	 0	 3.222427786128261	 0.4724277330467727	 0	 0.4724277330467727	 0.4724277330467727	 0	 0	 0
10.731000000000295	 15	 undefined	 undefined	 undefined	 0.10940830926474945	 14.45514661986155	 14.45514661986155	 0	 3.2227573309930775	 0.47275727791158945	 0	 0.47275727791158945	 0.47275727791158945	 0	 0	 0
10.734000000000295	 15	 undefined	 undefined	 undefined	 0.10810065415028625	 14.461658742331576	 14.461658742331576	 0	 3.223082937116579	 0.47308288403509097	 0	 0.47308288403509097	 0.47308288403509097	 0	 0	 0
10.737000000000295	 15	 undefined	 undefined	 undefined	 0.10680862821344128	 14.468093031497062	 14.468093031497062	 0	 3.223404651574853	 0.47340459849336564	 0	 0.47340459849336564	 0.47340459849336564	 0	 0	 0
10.740000000000295	 15	 undefined	 undefined	 undefined	 0.10553204465328037	 14.474450417626663	 14.474450417626663	 0	 3.223722520881333	 0.4737224677998453	 0	 0.4737224677998453	 0.4737224677998453	 0	 0	 0
10.743000000000295	 15	 undefined	 undefined	 undefined	 0.1042707189015335	 14.480731819870362	 14.480731819870362	 0	 3.224036590993518	 0.4740365379120302	 0	 0.4740365379120302	 0.4740365379120302	 0	 0	 0
10.746000000000295	 15	 undefined	 undefined	 undefined	 0.10302446859589587	 14.486938146392436	 14.486938146392436	 0	 3.224346907319622	 0.4743468542381339	 0	 0.4743468542381339	 0.4743468542381339	 0	 0	 0
